frame_index,robot_timestamp_s,received_wall_time_s,timestamp,actual_q,actual_TCP_pose,target_current,actual_current,actual_current_window,urTimestamp,timer,wcrIn,weldCurrent,weldVoltage,xOffset,zOffset,BotRight_Plus,TopLeft_Minus,StandardCurrent,allIntegral,xUp,xUi,zUp,zUi,x,y,z,weldingOnOff,touchOnOff,ratioT_19,tri_count,tri_2,output_double_register_23,peak_value,Arc_percent,ARC_T_Plus,output_double_register_27,output_double_register_28,output_double_register_29,BotRight_Plus_VA,TopLeft_Minus_VA,output_double_register_32
3693,15440.911999999998,1778820046.8533165,15440.911999999998,"[0.5592613816261292, -1.676699463521139, -1.0807507673846644, -1.8752992788897913, 1.5311895608901978, 2.135592222213745]","[0.5701319533128926, 0.06568101145217847, 0.03472461804085647, 2.8148247350353883, -0.02415093448200444, 1.3801095177782587]","[-0.3054014972735296, 1.352578193209172, 1.496026942202181, 1.05642163874512, -0.36000088749061404, -0.00620214307071095]","[-0.3054015040397644, 1.3525781631469727, 1.4960269927978516, 1.0564216375350952, -0.360000878572464, -0.0062021431513130665]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701320821037044,0.06392229205030289,0.033882706515390604,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3694,15440.92,1778820046.854912,15440.92,"[0.5638933181762695, -1.6797803084002894, -1.073087517415182, -1.8800652662860315, 1.530821442604065, 2.1402132511138916]","[0.5701320261239673, 0.06737052507333881, 0.0355336957149775, 2.814824622716619, -0.02415112268789288, 1.3801098588457466]","[-0.30432360802714076, 1.3612996364223964, 1.4902311974648155, 1.0553551835513943, -0.3618461079731153, -0.005649868050813297]","[-0.30432361364364624, 1.3612996339797974, 1.4902311563491821, 1.055355191230774, -0.36184611916542053, -0.005649867933243513]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701319533128926,0.06568101145217847,0.03472461804085647,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3697,15440.944,1778820046.8564425,15440.944,"[0.5765498280525208, -1.6885994116412562, -1.051492993031637, -1.8933513800250452, 1.5298200845718384, 2.1528403759002686]","[0.5701321041573417, 0.07202351833553987, 0.03776160297733677, 2.814824613370921, -0.024151153059011575, 1.3801102354288672]","[-0.3007962132627241, 1.385897438963376, 1.473887510609569, 1.0527429183482608, -0.36670125418218674, -0.004090541072718269]","[-0.3007962107658386, 1.3858973979949951, 1.47388756275177, 1.0527429580688477, -0.36670124530792236, -0.0040905410423874855]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701320418867379,0.07054178841429484,0.03705192910835253,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3698,15440.952,1778820046.8564425,15440.952,"[0.5803625583648682, -1.6913755575763147, -1.0447915236102503, -1.8974335829364222, 1.52951979637146, 2.156644582748413]","[0.5701320332750685, 0.0734359438767001, 0.03843757524272795, 2.814824744956455, -0.02415117863080044, 1.3801095135768988]","[-0.29969955308827456, 1.3935927140441573, 1.468703873498283, 1.0520170610170876, -0.36814895340940623, -0.0036056329643845398]","[-0.2996995449066162, 1.3935927152633667, 1.4687038660049438, 1.052017092704773, -0.36814895272254944, -0.0036056330427527428]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701321041573417,0.07202351833553987,0.03776160297733677,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3699,15440.96,1778820046.8569803,15440.96,"[0.5839754939079285, -1.6940582434283655, -1.0383532683001917, -1.9013384024249476, 1.529235601425171, 2.1602494716644287]","[0.570132004730062, 0.0747790105568463, 0.039080755808842405, 2.814824618568467, -0.024151208326345087, 1.3801095702004988]","[-0.2986467168060663, 1.4010187852985516, 1.4636683008074203, 1.0513581333914395, -0.3695140006792764, -0.0031396360147262765]","[-0.2986467182636261, 1.401018738746643, 1.4636683464050293, 1.0513581037521362, -0.36951398849487305, -0.0031396360136568546]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701320332750685,0.0734359438767001,0.03843757524272795,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,15440.967999999999,1778820046.8569803,15440.967999999999,"[0.5873906016349792, -1.6966422239886683, -1.032187287007467, -1.9050620237933558, 1.5289676189422607, 2.1636569499969482]","[0.5701321541817805, 0.07605305057544394, 0.039690824626640586, 2.8148246513410333, -0.024151316965976666, 1.3801101275086607]","[-0.297639673537284, 1.408164799736022, 1.4587911105868268, 1.0507625841729136, -0.37079786913247775, -0.002693307923870279]","[-0.2976396679878235, 1.4081648588180542, 1.4587911367416382, 1.0507625341415405, -0.37079787254333496, -0.0026933078188449144]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.570132004730062,0.0747790105568463,0.039080755808842405,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3701,15440.975999999999,1778820046.8580186,15440.975999999999,"[0.590609610080719, -1.6991213003741663, -1.0263026396380823, -1.908602539693014, 1.5287153720855713, 2.1668689250946045]","[0.5701321248557835, 0.07725761991547556, 0.04026749265355317, 2.814824625277573, -0.024151261796083814, 1.3801098229682762]","[-0.2966801145116144, 1.4150196333997918, 1.4540829949722367, 1.0502267211359406, -0.3720019609312431, -0.002267329778736042]","[-0.29668012261390686, 1.4150196313858032, 1.45408296585083, 1.0502266883850098, -0.372001975774765, -0.0022673297207802534]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.570132004730062,0.0747790105568463,0.039080755808842405,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3702,15440.983999999999,1778820046.8589928,15440.983999999999,"[0.5936342477798462, -1.701489273701803, -1.0207074324237269, -1.911957089100973, 1.5284788608551025, 2.169886827468872]","[0.5701320267204943, 0.07839297348162322, 0.040811153962324265, 2.8148247536814353, -0.024151071271498983, 1.3801098261295546]","[-0.2957694762513162, 1.4215719465774388, 1.4495549529052367, 1.0497467416566586, -0.3731276069217743, -0.001862312571224764]","[-0.29576948285102844, 1.421571969985962, 1.4495549201965332, 1.0497467517852783, -0.37312760949134827, -0.0018623125506564975]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701321248557835,0.07725761991547556,0.04026749265355317,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3703,15440.992,1778820046.8589928,15440.992,"[0.5964661836624146, -1.7037418524371546, -1.0154097715960901, -1.9151223341571253, 1.5282576084136963, 2.172712802886963]","[0.5701320334560571, 0.07945899429848012, 0.04132142437495845, 2.814824642555123, -0.02415112153869381, 1.3801094216983696]","[-0.29490896332012156, 1.4278102497796612, 1.445218213862206, 1.049318765674673, -0.37417606645738044, -0.001478803355387679]","[-0.29490897059440613, 1.4278101921081543, 1.4452182054519653, 1.049318790435791, -0.3741760551929474, -0.0014788033440709114]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701320267204943,0.07839297348162322,0.040811153962324265,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3704,15441.0,1778820046.8589928,15441.0,"[0.5991068482398987, -1.7058728376971644, -1.0104172865497034, -1.91809589067568, 1.528051733970642, 2.1753478050231934]","[0.5701321128715945, 0.08045588498606604, 0.04179877884904676, 2.8148246656667135, -0.024151224832768114, 1.3801097782457072]","[-0.2940995706205023, 1.4337229799723605, 1.4410841529758776, 1.0489388709715335, -0.37514852735040993, -0.001117291024016769]","[-0.2940995693206787, 1.433722972869873, 1.4410841464996338, 1.0489388704299927, -0.3751485347747803, -0.0011172910453751683]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701320334560571,0.07945899429848012,0.04132142437495845,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
