frame_index,robot_timestamp_s,received_wall_time_s,timestamp,actual_q,actual_TCP_pose,target_current,actual_current,actual_current_window,urTimestamp,timer,wcrIn,weldCurrent,weldVoltage,xOffset,zOffset,BotRight_Plus,TopLeft_Minus,StandardCurrent,allIntegral,xUp,xUi,zUp,zUi,x,y,z,weldingOnOff,touchOnOff,ratioT_19,tri_count,tri_2,output_double_register_23,peak_value,Arc_percent,ARC_T_Plus,output_double_register_27,output_double_register_28,output_double_register_29,BotRight_Plus_VA,TopLeft_Minus_VA,output_double_register_32
18691,17611.392,1778822291.7473245,17611.392,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18692,17611.399999999998,1778822291.7560565,17611.399999999998,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18693,17611.408,1778822291.7635715,17611.408,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18694,17611.415999999997,1778822291.772117,17611.415999999997,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18695,17611.424,1778822291.7806342,17611.424,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18696,17611.432,1778822291.7886636,17611.432,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18697,17611.44,1778822291.7966814,17611.44,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18698,17611.448,1778822291.8059356,17611.448,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18699,17611.456,1778822291.8136055,17611.456,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18700,17611.464,1778822291.822265,17611.464,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18701,17611.471999999998,1778822291.8305774,17611.471999999998,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18702,17611.48,1778822291.8393214,17611.48,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18703,17611.487999999998,1778822291.848346,17611.487999999998,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18704,17611.496,1778822291.856943,17611.496,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18705,17611.504,1778822291.8654232,17611.504,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18706,17611.512,1778822291.8740284,17611.512,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18707,17611.52,1778822291.8815439,17611.52,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18708,17611.528,1778822291.8900099,17611.528,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18709,17611.536,1778822291.8985443,17611.536,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18710,17611.543999999998,1778822291.9074473,17611.543999999998,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18711,17611.552,1778822291.9154859,17611.552,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18712,17611.559999999998,1778822291.924412,17611.559999999998,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18713,17611.568,1778822291.931862,17611.568,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18714,17611.576,1778822291.9404745,17611.576,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18715,17611.584,1778822291.9489088,17611.584,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18716,17611.592,1778822291.9580574,17611.592,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18717,17611.6,1778822291.9657395,17611.6,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18718,17611.608,1778822291.974752,17611.608,"[0.46221646666526794, -1.7037628332721155, -1.5137203375445765, -1.4118121306048792, 1.5390832424163818, 2.0388071537017822]","[0.594455028368104, 0.04380810175569349, -0.06185360021638209, 2.8148245383697077, -0.024151397225692043, 1.380110723330618]","[8.518120541175212e-18, 1.4207598833075037, 1.75780550459302, 1.1598998737824695, -0.22517107990205337, -0.0031981919955436497]","[8.518120659613867e-18, 1.420759916305542, 1.7578054666519165, 1.1598998308181763, -0.2251710742712021, -0.0031981919892132282]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944838375780308,0.043868994938803196,-0.06192762201088026,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
