frame_index,robot_timestamp_s,received_wall_time_s,timestamp,actual_q,actual_TCP_pose,target_current,actual_current,actual_current_window,urTimestamp,timer,wcrIn,weldCurrent,weldVoltage,xOffset,zOffset,BotRight_Plus,TopLeft_Minus,StandardCurrent,allIntegral,xUp,xUi,zUp,zUi,x,y,z,weldingOnOff,touchOnOff,ratioT_19,tri_count,tri_2,output_double_register_23,peak_value,Arc_percent,ARC_T_Plus,output_double_register_27,output_double_register_28,output_double_register_29,BotRight_Plus_VA,TopLeft_Minus_VA,output_double_register_32
704,16419.944,1778821057.6624775,16419.944,"[0.5545347332954407, -1.673633877431051, -1.0884435812579554, -1.870486084614889, 1.5315660238265991, 2.1308770179748535]","[0.570132007546708, 0.06396411321680127, 0.03390259256388162, 2.8148246770344945, -0.024151117818031507, 1.3801097060647514]","[-0.06318163629574126, 1.2726858831124068, 1.664952936843959, 1.1166975813528845, -0.28426600801053153, -0.008104836694818492]","[-0.06318163871765137, 1.2726858854293823, 1.6649529933929443, 1.1166975498199463, -0.28426599502563477, -0.008104836568236351]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701319253584729,0.06035836623299463,0.03217610578835939,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,16419.951999999997,1778821057.6711075,16419.951999999997,"[0.5593719482421875, -1.6767719427691858, -1.0805695692645472, -1.8754122892962855, 1.531180739402771, 2.135702610015869]","[0.5701319589891893, 0.06572123183325157, 0.0347438989964729, 2.8148246682194946, -0.02415107523188563, 1.3801096202871168]","[-0.3053697445989105, 1.3527820892002234, 1.4958941802897714, 1.056397319971763, -0.36004308368979454, -0.0061891320789288625]","[-0.3053697347640991, 1.352782130241394, 1.495894193649292, 1.0563973188400269, -0.36004307866096497, -0.006189132109284401]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.570132007546708,0.06396411321680127,0.03390259256388162,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,16419.96,1778821057.6795838,16419.96,"[0.5639989972114563, -1.6798513571368616, -1.072911564503805, -1.8801739851581019, 1.5308130979537964, 2.1403186321258545]","[0.5701321492575141, 0.06740926510011405, 0.03555226670398565, 2.8148246268387895, -0.0241512221890696, 1.3801104067930243]","[-0.3042936436822325, 1.3614986208892903, 1.4901002219977528, 1.0553324811987816, -0.3618865166542513, -0.00563718688851809]","[-0.3042936325073242, 1.3614985942840576, 1.4901002645492554, 1.0553324222564697, -0.36188653111457825, -0.005637187045067549]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701319589891893,0.06572123183325157,0.0347438989964729,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,16419.968,1778821057.6882327,16419.968,"[0.5684180855751038, -1.6828649679767054, -1.0654800573932093, -1.8847692648517054, 1.5304627418518066, 2.1447274684906006]","[0.5701320888657294, 0.06902781346043244, 0.03632707810689856, 2.814824637626719, -0.024151223273906387, 1.3801098584366212]","[-0.303082488045554, 1.3699345929622708, 1.4845316187404793, 1.0543878615761115, -0.3635900157142409, -0.005101320782536742]","[-0.30308249592781067, 1.3699345588684082, 1.4845316410064697, 1.0543878078460693, -0.3635900020599365, -0.0051013207994401455]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701321492575141,0.06740926510011405,0.03555226670398565,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,16419.976,1778821057.6970162,16419.976,"[0.5726314783096313, -1.6858051458941858, -1.058284107838766, -1.8891952673541468, 1.5301294326782227, 2.1489310264587402]","[0.5701320490792218, 0.07057717568679521, 0.03706895463036475, 2.8148246664386134, -0.024151098634114597, 1.3801098320293779]","[-0.3019062512090452, 1.378131319786582, 1.4790839008262266, 1.0535199309268366, -0.3652057129383302, -0.004581595998300053]","[-0.3019062578678131, 1.3781312704086304, 1.4790838956832886, 1.0535199642181396, -0.36520570516586304, -0.00458159577101469]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701320888657294,0.06902781346043244,0.03632707810689856,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,16419.984,1778821057.7044446,16419.984,"[0.5766411423683167, -1.6886652151690882, -1.0513337294207972, -1.8934486548053187, 1.5298129320144653, 2.1529314517974854]","[0.5701320680242108, 0.07205729628237892, 0.037777714904728144, 2.814824686634802, -0.024151099698068047, 1.3801101054371794]","[-0.3007690259702523, 1.3860793366242519, 1.4737651759863812, 1.052725430269643, -0.3667356370399406, -0.004079031955778782]","[-0.30076903104782104, 1.3860793113708496, 1.4737651348114014, 1.0527254343032837, -0.36673563718795776, -0.004079031758010387]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701320888657294,0.06902781346043244,0.03632707810689856,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,16419.992,1778821057.7144983,16419.992,"[0.5804491639137268, -1.6914389769183558, -1.044638458882467, -1.8975265661822718, 1.529512882232666, 2.156730890274048]","[0.5701320809997852, 0.07346808481518838, 0.03845305982966368, 2.814824643726892, -0.024151070705041765, 1.3801098913518073]","[-0.2996734083783743, 1.3937684480429424, 1.4685848547997549, 1.052001165114416, -0.3681814020852155, -0.003594558251681892]","[-0.2996734082698822, 1.3937684297561646, 1.4685848951339722, 1.0520011186599731, -0.36818140745162964, -0.003594558220356703]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701320680242108,0.07205729628237892,0.037777714904728144,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,16420.0,1778821057.7220376,16420.0,"[0.5840575098991394, -1.6941197554217737, -1.0382064024554651, -1.9014270941363733, 1.5292291641235352, 2.1603312492370605]","[0.5701320491696419, 0.07480959868998878, 0.03909533967451301, 2.8148246349461243, -0.024151153970490686, 1.3801096641557988]","[-0.2986216618015678, 1.4011881083824889, 1.4635528336666992, 1.0513437488995923, -0.36954455004973635, -0.003129014045193499]","[-0.29862165451049805, 1.4011881351470947, 1.4635528326034546, 1.0513437986373901, -0.36954453587532043, -0.0031290140468627214]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701320809997852,0.07346808481518838,0.03845305982966368,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,16420.007999999998,1778821057.7313488,16420.007999999998,"[0.5874679684638977, -1.6967013517962855, -1.0320470968829554, -1.905146900807516, 1.5289615392684937, 2.163734197616577]","[0.5701319839952614, 0.07608182753674547, 0.03970440693582772, 2.8148246916891857, -0.024151157076908146, 1.3801093118039245]","[-0.2976157486884377, 1.4083274576920373, 1.4586794400531309, 1.0507496267208187, -0.37082655243476464, -0.002683155179919226]","[-0.29761573672294617, 1.4083274602890015, 1.458679437637329, 1.050749659538269, -0.3708265423774719, -0.0026831552386283875]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701320491696419,0.07480959868998878,0.03909533967451301,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,16420.016,1778821057.739403,16420.016,"[0.5906824469566345, -1.6991775671588343, -1.0261691252337855, -1.9086831251727503, 1.5287096500396729, 2.1669414043426514]","[0.570131976193594, 0.07728485034247323, 0.040280466374049695, 2.814824701177806, -0.024150852625864718, 1.3801094791945538]","[-0.29665735414517297, 1.4151753661996076, 1.4539753740677819, 1.0502151034277305, -0.37202880975414176, -0.002257661043614685]","[-0.29665735363960266, 1.4151753187179565, 1.4539753198623657, 1.0502151250839233, -0.37202879786491394, -0.002257660962641239]","[3.798073115003808, 3.798073115003808, 4.285440390025987, 2.6302640264026405, 2.6302640264026405, 2.6302640264026405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701319839952614,0.07608182753674547,0.03970440693582772,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
